card_id,note_id,deck_id,deck_name,front,back,tags,acronym,examples,port,protocol,type,queue,due,interval,factor,reps,lapses,created_at
"1772577810390","E:ZA`hdI}F","1773008953575","01_General_Security_Concepts","116: When is data on a drive that uses full-disk encryption at the greatest risk?
A: During the system boot process
B: When the system is off
C: When the system is logged in and in use
D: When the system is being shut down",">> CORRECT: C | Daten sind am meisten gefährdet, wenn das System eingeloggt und in Benutzung ist.

 

 Merkhilfe: FDE (Full Disk Encryption) schützt Daten im Ruhezustand (at rest). Nach dem Login werden Schlüssel im RAM (Random Access Memory) geladen → Daten sind effektiv entschlüsselt. System aus = sicherster Zustand. Boot = Schlüssel noch nicht geladen. Herunterfahren = Schlüssel werden gelöscht.","Cryptographic Solutions","","","","","2","2","20602","3","1067","4","2","1775943217105"
"1772577825530","J@7Wq~?%fV","1773008953575","01_General_Security_Concepts","119: Frank configures an access control list to ensure that only specific IP addresses are able to connect to a service. What type of control has he deployed?
A: Managerial
B: Physical
C: Technical
D: Operational",">> CORRECT: C | Eine ACL (Access Control List) ist eine technische (Technical) Kontrollmaßnahme.

 

 Merkhilfe: ACL = Software/Firmware → Technical Control. Technical = Technologie (Firewalls, ACLs, Verschlüsselung, MFA (Multi-Factor Authentication)). Managerial = Richtlinien/Oversight. Operational = tägliche Prozeduren. Physical = Schlösser/Zäune.","Identity and Access Management","","","","","2","2","20627","20","2027","3","0","1775943217105"
"1772577838735","kD2MD_-2Fd","1773008953575","01_General_Security_Concepts","120: Annie has recently implemented a video surveillance system for her organization. What is the largest driver for new ongoing costs for an unmonitored video surveillance system?
A: Camera maintenance
B: The ongoing cost of storage
C: Security guards
D: Licensing",">> CORRECT: B | Die laufenden Speicherkosten sind der größte Kostentreiber bei unbewachten Videoüberwachungssystemen.

 

 Merkhilfe: Video = 24/7 Aufnahme = riesige Datenmengen. Speicher (NVR, Festplatten, Cloud) ist die größte wiederkehrende Ausgabe. Kamerawartung = selten. Security Guards = nicht nötig (unbewacht). Lizenzen = einmalig/jährlich, aber geringer.","Security Controls","","","","","2","2","20602","3","1067","4","2","1775943217105"
"1772577855036","oZGfBPq#-d","1773008953575","01_General_Security_Concepts","121: Henry's organization has recently experienced a ransomware attack and is restoring backups from a secure backup system. What type of security control is Henry using?
A: A preventive control
B: A directive control
C: A compensating control
D: A corrective control",">> CORRECT: D | Das Wiederherstellen von Backups nach einem Ransomware-Angriff ist eine korrektive (corrective) Kontrolle.

 

 Merkhilfe: Corrective = behebt Schaden NACH dem Vorfall. Backup-Restore = System in bekannt-guten Zustand zurücksetzen. Preventive = verhindert vorher (Antivirus). Detective = erkennt (IDS (Intrusion Detection System)). Compensating = alternative Kontrolle.","Security Controls","","","","","2","2","20608","7","730","4","1","1775943217105"
"1772577903029","p%yd_mv$8N","1773008953575","01_General_Security_Concepts","123: What challenge drives the need for key exchange mechanisms?
A: The number of keys required for symmetric encryption
B: The need to determine if a key is public
C: The need to exchange keys in a way that prevents others from obtaining a copy
D: The need to securely return keys to their owner after they are traded",">> CORRECT: C | Das Problem ist, Schlüssel sicher auszutauschen, ohne dass Dritte eine Kopie erhalten.

 

 Merkhilfe: Symmetrische Verschlüsselung: Beide brauchen denselben Schlüssel. Wie schickt man ihn sicher? Key-Exchange-Mechanismen wie DH (Diffie-Hellman) lösen das: Beide einigen sich auf ein Geheimnis, ohne es direkt zu übertragen.","Cryptographic Solutions","","","","","2","2","20686","87","500","3","0","1775943217105"
"1772578430967","Q[mInh&8r]","1773008953575","01_General_Security_Concepts","127: Which of the following is not a step taken when a transaction is entered in a blockchain?
A: The value of the block is determined.
B: The transaction is sent to a peer-to-peer network of computers.
C: The transaction is validated using equations.
D: A transaction history is maintained as part of the blockchain.",">> CORRECT: A | Die Wertbestimmung eines Blocks ist kein Schritt bei einer Blockchain-Transaktion.

 

 Merkhilfe: Blockchain-Schritte: Transaktion senden (B) → P2P (Peer-to-Peer)-Netzwerk validiert mit Gleichungen (C) → Transaktionshistorie wird gespeichert (D). ""Wert bestimmen"" existiert nicht im Blockchain-Prozess.","Cryptographic Solutions","","","","","2","2","20609","9","1067","4","2","1775943217105"
"1772578458651","J}p4;,F;yW","1773008953575","01_General_Security_Concepts","131: Gary has implemented record-level encryption for his database. How many keys will he use in a typical implementation of record-level encryption?
A: One key per record
B: One key per column
C: One key per table
D: One key per database",">> CORRECT: A | Bei Record-Level Encryption wird ein Schlüssel pro Datensatz (Record) verwendet.

 

 Merkhilfe: Record-Level = ein Schloss pro Ordner im Aktenschrank. Column-Level = ein Schloss pro Schublade. Table-Level = ein Schloss pro Schrank. Database-Level = ein Schloss für den ganzen Raum.","Cryptographic Solutions","","","","","2","2","20605","6","1333","5","3","1775943217105"
"1772578485545","HkAEvdZkh7","1773008953575","01_General_Security_Concepts","132: Justin's laptop is part of his organization's zero-trust architecture. What term is used to refer to a device like a laptop, desktop, or mobile device in a zero-trust design?
A: A subject
B: A policy engine
C: A service provider
D: A policy application point",">> CORRECT: A | In einem Zero-Trust-Design wird ein Gerät wie Laptop, Desktop oder Mobilgerät als ""Subject"" bezeichnet.

 

 Merkhilfe: Subject = jeder/alles, was Zugang anfordert (Person ODER Gerät). Policy Engine = entscheidet. Policy Administrator = konfiguriert. Policy Enforcement Point = setzt durch.","Security Techniques","","","","","2","2","20608","9","500","8","3","1775943217105"
"1772578569652","n!s&dEJ!@J","1773008953575","01_General_Security_Concepts","137: What happens if a mistake is made and an incorrect transaction is entered into the open public ledger in a blockchain?
A: The transaction is reversed once it is discovered, and the original transaction is removed from the record.
B: A new transaction must be processed, and both transactions remain in the record.
C: The original transaction is updated and becomes the new record.
D: An error block must be mined and labeled with the transaction number and error details.",">> CORRECT: B | Bei einem Fehler in der Blockchain muss eine neue Korrektur-Transaktion erstellt werden – beide bleiben im Record.

 

 Merkhilfe: Blockchain = unveränderlich (immutable). Wie mit Permanentmarker in einem Buch schreiben, von dem tausende Kopien existieren. Fehler kann nicht gelöscht werden → neue Korrekturbuchung erstellen.","Architecture Models","","","","","2","2","20603","5","1333","5","3","1775943217105"
"1772578597098","mX_:dp%qUm","1773008953575","01_General_Security_Concepts","138: Which of the following activities will not typically result in a need to update policies and procedures?
A: Deploying a new application
B: Installing patches for an existing application
C: Conducting a lessons learned exercise after an incident
D: Changes in regulations",">> CORRECT: B | Das Installieren von Patches erfordert typischerweise KEINE Aktualisierung von Richtlinien und Verfahren.

 

 Merkhilfe: Patches = Routine-Wartung (wie Ölwechsel). Man schreibt nicht das Mitarbeiterhandbuch neu, wenn ein Windows-Update installiert wird. Neue Apps (A), Lessons Learned (C) und Gesetzesänderungen (D) erfordern dagegen Richtlinienänderungen.","Incident Response","","","","","2","2","20610","9","1853","3","1","1775943217105"
"1772578619549","o$27IAm618","1773008953575","01_General_Security_Concepts","140: Julia wants to detect if an intruder enters a space using a sensor system. Welche Sensor-Technologie wird laut SY0-701 Objective 1.2 (Physical Security Sensors) NICHT gelistet?
A: Infrared sensors
B: Pressure sensors
C: Radar sensors
D: Ultrasonic sensors",">> CORRECT: C | Radar sensors

SY0-701 Objective 1.2 listet unter Physical Security -> Sensors genau vier Technologien: Infrared, Pressure, Microwave, Ultrasonic. Radar ist eine reale Perimeter-Detection-Technologie, steht aber NICHT im Objective.

Merkhilfe: IR / Druck / Mikrowelle / Ultraschall = die vier offiziellen SY0-701-Sensoren. Alles andere (Radar, Lidar, Magnet-Kontakte) ist ausserhalb des Objectives.","Architecture Models Security Monitoring","","","","","2","2","20609","1","2895","3","1","1775943217105"
"1772578644726","xS8ngc)l7>","1773008953575","01_General_Security_Concepts","147: Bob conducts a periodic risk assessment of his organization. What category of security control is this?
A: Technical
B: Managerial
C: Operational
D: Physical",">> CORRECT: B | Eine periodische Risikobewertung ist eine managerielle (Managerial) Kontrolle.

 

 Merkhilfe: Managerial = menschliche Oversight und Entscheidungsfindung (Risikoanalysen, Audits, Richtlinien). Technical = Firewalls/Software. Operational = tägliche Prozeduren. Physical = Schlösser/Zäune. Bob's Risk Assessment = Management-Entscheidung.","Security Controls Audits and Assessments","","","","","2","2","20609","10","500","5","2","1775943217105"
"1772578672162","zWWlE#zW}y","1773008953575","01_General_Security_Concepts","149: What can a root SSL) certificate do?
A: Remove a certificate from a CRL
B: Generate a signing key and use it to sign a new certificate
C: Authorize new CA users
D: Allow key stretching",">> CORRECT: B | Ein Root-SSL-Zertifikat kann einen Signaturschlüssel erzeugen und damit neue Zertifikate signieren.

 

 Merkhilfe: Root CA (Certificate Authority) = offizieller Notar. Ihre Aufgabe: andere Zertifikate signieren (""stempeln"") und so die Vertrauenskette bilden. Nicht: CRL (Certificate Revocation List)-Einträge löschen (A), Benutzer verwalten (C) oder Key Stretching (D).","Cryptographic Solutions","","","","","2","2","20686","88","500","3","0","1775943217105"
"1772662005001","Wj0aUJ2tgB","1773008942620","02_Threats_Vulnerabilities_Mitigations","Brent's organization is profiling threat actors that may target their infrastructure and systems. Which of the following is most likely a motivation for a nation-state actor?
A: Financial gain
B: Blackmail
C: Espionage
D: Financial gain",">> CORRECT: C | Spionage bezieht sich auf staatliche Akteure, die gezielt Informationen für Nationalstaaten sammeln.","Security Data Sources","","","","","2","2","20599","1","2124","3","1","1775943256131"
"1772662005002","FC3WZYI2ag","1773008942620","02_Threats_Vulnerabilities_Mitigations","2: Ahmed is a sales manager with a major insurance company. He has received an email encouraging him to click on a link and fill out a survey. The email mentions a major insurance association, making him think it might be legitimate. Which of the following best describes this attack?
A: Phishing
B: Social engineering
C: Spear phishing
D: Trojan horse",">> CORRECT: C | Spear-Phishing zielt gezielt auf bestimmte Personen oder Organisationen ab und nutzt personalisierte Informationen.

 

 Merkhilfe: Spear = Zielgerichtet. Phishing (allgemein) vs. Spear-Phishing (spezifisch auf eine Person). Malware im Anhang ist möglich, aber nicht das Hauptmerkmal.","Malicious Activity Indicators","","","","","2","2","20608","24","889","3","0","1775943256131"
"1772662005004","NzX2Zu4wF9","1773008942620","02_Threats_Vulnerabilities_Mitigations","4: The company that Yarif works for uses a third-party IT support company (MSP) to manage their cloud-hosted web application infrastructure. How can Yarif best address concerns about potential threat vectors via the MSP?
A: Conduct regular vulnerability scans
B: Use shared incident response exercises to prepare
C: Ensure appropriate contractual coverage for issues
D: Require the MSP to have an annual pentest",">> CORRECT: C | Managed Service Provider (MSP) benötigen vertraglich festgelegte Sicherheitsanforderungen und Haftungsregelungen.

 

 Merkhilfe: MSP (Managed Service Provider) = Vertrag regelt Sicherheit. Vertragsliche Verpflichtungen sind die Kontrolle über externe Dienstleister.","Vulnerability Management","","","","","2","2","20610","11","533","2","0","1775943256131"
